"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554058573","CAI","Iris","M","K","","","","","","","5/10/","126","3.44","7","2.8","112","","","","","","","","","57.1","170.0","25","14","42","","","","","","","Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2524549543","CHENG","Luna","P","K","9/15/","156","3.29","93","3.6","79","5/10/","156","3.33","93","3.4","54","167.00","11","0","5.4","-11","No","-2.04","9","51.6","151.4","20","10","73","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2535511941","DAVIS","Ella","A","K","9/15/","126","3.32","7","2.1","41","5/13/","123","3.26","4","1.8","35","136.00","10","-3","5.4","-13","No*","-2.41","2","59.3","178.7","23","14","61","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2550785405","DAVIS","Monica","V","K","9/12/","136","3.55","31","6.4","85","5/4/","142","3.49","54","8.6","48","147.00","11","6","5.3","-5","No","-0.94","31","50.5","141.4","17","9","53","","","","","","Low-G/Low-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2539854548","DING","Kyle","K","K","9/6/","145","3.42","66","5.3","120","5/14/","146","3.43","69","6.8","73","154.00","9","1","5.2","-8","No*","-1.54","19","54.0","144.5","15","8","60","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2581969657","HU","Hannah","J","K","9/15/","156","3.25","93","2.3","102","5/17/","167","3.27","99","1.7","116","165.00","9","11","4.5","2","Yes*","0.44","59","52.3","80.4","20","10","49","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2537326368","JACKSON","Amber","J","K","9/3/","130","3.48","14","3.1","49","5/18/","139","3.28","42","7.2","95","135.00","5","9","4.4","4","Yes*","0.91","68","69.8","132.6","16","11","55","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2516202700","KING","Noah","C","K","","","","","","","5/3/","160","3.38","97","1.2","107","","","","","","","","","49.0","155.9","25","12","63","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2538682516","LIANG","Daisy","Y","K","9/8/","128","3.23","10","3.1","92","5/7/","135","3.4","27","8.3","57","138.00","10","7","5.2","-3","No*","-0.58","38","51.4","80.8","24","12","65","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2515917225","LIN","Chris","X","K","9/8/","142","3.23","54","4.4","55","5/5/","142","3.4","54","7.8","87","150.00","8","0","5.3","-8","No*","-1.51","20","45.5","112.2","17","8","55","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2584158663","LIN","Justin","B","K","9/12/","155","3.2","92","2.8","73","5/14/","151","3.53","84","7.0","119","166.00","11","-4","4.2","-15","No","-3.57","1","51.7","125.1","17","9","67","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2515354599","TIAN","Monica","Y","K","9/1/","144","3.31","62","6.8","71","5/4/","139","3.52","42","7.6","81","157.00","13","-5","5.1","-18","No","-3.53","1","50.2","147.4","18","9","36","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2561536717","TIAN","Audrey","E","K","","","","","","","5/10/","165","3.25","99","1.4","72","","","","","","","","","79.9","198.3","22","18","63","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2550308572","WILLIAMS","Karen","L","K","9/9/","139","3.32","42","4.4","111","5/8/","150","3.51","82","7.8","41","146.00","7","11","5.2","4","Yes*","0.77","65","73.5","178.4","16","12","49","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2536445607","WU","Claire","Y","K","9/2/","133","3.25","21","8.4","51","5/11/","137","3.43","34","5.1","101","141.00","8","4","5.2","-4","No","-0.77","35","67.9","196.9","18","12","57","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554988206","XIAO","Derek","Y","K","9/14/","148","3.44","76","5.3","85","5/1/","153","3.22","88","4.5","33","156.00","8","5","4.0","-3","No*","-0.75","35","61.8","96.0","18","11","67","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2566431351","XIE","Tina","W","K","9/4/","124","3.51","4","2.1","114","5/7/","136","3.24","31","7.8","43","137.00","13","12","5.3","-1","No*","-0.19","46","56.5","134.6","22","12","58","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2564543049","ZHENG","Alan","F","K","9/10/","154","3.3","90","2.7","49","5/18/","157","3.38","95","2.5","77","161.00","7","3","5.2","-4","No*","-0.77","35","69.2","113.4","20","14","73","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2565259205","ZHENG","Ryan","Z","K","9/7/","157","3.52","95","1.4","75","5/5/","158","3.46","96","1.7","114","167.00","10","1","5.3","-9","No","-1.7","16","46.6","90.8","23","11","55","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2567403166","ZHOU","Sam","Z","K","9/13/","144","3.34","62","7.3","92","5/6/","155","3.41","92","2.2","105","154.00","10","11","5.4","1","Yes","0.19","54","58.7","102.5","21","12","47","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554058573","CAI","Iris","M","K","9/2/","169","3.58","89","4.0","65","5/14/","181","3.59","99","1.1","86","180.00","11","12","5.0","1","Yes","0.2","54","75.1","88.8","23","17","51","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2524549543","CHENG","Luna","P","K","9/3/","176","3.34","97","1.9","79","5/11/","186","3.5","99","1.9","89","183.00","7","10","4.1","3","Yes","0.73","65","61.6","157.7","19","12","37","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2535511941","DAVIS","Ella","A","K","","","","","","","5/14/","161","3.32","72","8.2","86","","","","","","","","","59.5","136.8","18","11","40","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2550785405","DAVIS","Monica","V","K","9/11/","166","3.35","84","7.8","54","5/6/","176","3.4","97","2.4","111","174.00","8","10","4.6","2","Yes","0.43","59","62.5","163.8","23","14","66","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2539854548","DING","Kyle","K","K","","","","","","","5/17/","167","3.52","86","2.8","85","","","","","","","","","74.3","112.0","25","19","72","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2581969657","HU","Hannah","J","K","","","","","","","5/12/","165","3.23","82","8.0","52","","","","","","","","","62.3","140.1","17","11","55","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2537326368","JACKSON","Amber","J","K","9/1/","137","3.56","8","3.6","59","5/4/","153","3.23","47","4.9","32","146.00","9","16","5.0","7","Yes","1.4","78","65.1","107.1","23","15","50","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2516202700","KING","Noah","C","K","9/2/","138","3.42","9","2.5","118","5/18/","150","3.44","37","6.8","113","147.00","9","12","4.1","3","Yes","0.73","65","47.6","183.1","18","9","55","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2538682516","LIANG","Daisy","Y","K","","","","","","","5/4/","163","3.37","77","6.6","65","","","","","","","","","78.4","197.7","20","16","54","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2515917225","LIN","Chris","X","K","","","","","","","5/5/","149","3.4","34","6.3","96","","","","","","","","","47.5","151.3","18","9","57","","","","","","","Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2584158663","LIN","Justin","B","K","9/9/","140","3.56","12","4.7","76","5/19/","160","3.47","69","4.2","56","155.00","15","20","5.1","5","Yes","0.98","70","53.6","87.2","25","13","64","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2515354599","TIAN","Monica","Y","K","9/11/","127","3.21","1","2.4","59","5/18/","133","3.45","4","1.5","84","135.00","8","6","5.3","-2","No","-0.38","42","54.2","127.7","15","8","53","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2561536717","TIAN","Audrey","E","K","9/4/","156","3.59","57","7.1","100","5/8/","155","3.59","53","7.6","58","166.00","10","-1","4.9","-11","No","-2.24","5","75.8","126.0","15","11","75","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2550308572","WILLIAMS","Karen","L","K","9/7/","162","3.29","75","4.3","94","5/18/","179","3.52","98","1.2","48","174.00","12","17","4.9","5","Yes","1.02","70","63.2","131.5","16","10","69","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2536445607","WU","Claire","Y","K","9/6/","175","3.34","96","2.4","46","5/14/","175","3.37","96","1.7","120","186.00","11","0","4.0","-11","No*","-2.75","1","52.9","80.6","21","11","63","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554988206","XIAO","Derek","Y","K","9/8/","156","3.45","57","7.9","48","5/20/","165","3.5","82","8.5","69","167.00","11","9","5.0","-2","No","-0.4","42","66.7","86.1","25","17","37","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2566431351","XIE","Tina","W","K","9/2/","172","3.24","93","2.0","30","5/9/","183","3.43","99","1.8","99","181.00","9","11","4.2","2","Yes","0.48","60","78.0","160.5","24","19","48","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2564543049","ZHENG","Alan","F","K","9/14/","177","3.55","97","2.6","58","5/12/","190","3.55","99","2.4","70","187.00","10","13","5.0","3","Yes","0.6","62","79.5","132.3","20","16","64","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2565259205","ZHENG","Ryan","Z","K","9/14/","135","3.4","6","2.0","75","5/18/","150","3.54","37","6.2","82","147.00","12","15","4.4","3","Yes*","0.68","64","55.1","112.1","17","9","73","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Adams, Jennifer","KB","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2567403166","ZHOU","Sam","Z","K","9/6/","156","3.51","57","7.9","116","5/14/","167","3.26","86","2.6","52","164.00","8","11","4.4","3","Yes*","0.68","64","66.9","185.4","17","11","69","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2530509175","BROWN","Thomas","P","K","9/14/","133","3.33","21","5.9","108","5/16/","147","3.5","73","7.5","47","142.00","9","14","5.0","5","Yes*","1.0","70","53.9","125.8","21","11","59","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2596911784","BROWN","Amy","S","K","9/14/","157","3.37","95","1.2","94","5/20/","159","3.31","96","2.1","33","165.00","8","2","4.4","-6","No","-1.36","23","60.5","98.9","16","10","35","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Baker, Michael","KG","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2590967191","CAO","Ethan","J","K","9/7/","145","3.3","66","8.6","54","5/9/","156","3.58","93","4.1","43","156.00","11","11","4.6","0","Yes","0.0","50","78.6","163.0","20","16","42","","","","","","High-G/High-A","High-G/High-A","50","50"
